"ANO","PERIODO","CODIGO_COMPONENTE","CODIGO_TURMA","TOTAL","APROVADO","REPROVADO","DISPENSADO","TRANCADO","DESISTENCIA"
2021,1,"01212",SA1,12,11,1,0,0,0
2021,1,"01212",SA3,8,7,1,0,0,0
2021,1,"01217",SA1,39,38,0,0,1,0
2021,1,"01217",SA3,12,12,0,0,0,0
2021,1,"01221",SA1,12,12,0,0,0,0
2021,1,"01221",SA3,16,16,0,0,0,0
2021,1,"01222",SA1,39,38,1,0,0,0
2021,1,"01222",SA3,7,7,0,0,0,0
2021,1,"01256",SA1,5,3,2,0,0,0
2021,1,"01319",SA1,11,11,0,0,0,0
2021,1,"01319",SA3,12,11,1,0,0,0
2021,1,"01320",EA3,21,19,2,0,0,0
2021,1,"01322",SA1,13,9,4,0,0,0
2021,1,"01323",SA1,38,23,15,0,0,0
2021,1,"01323",SA3,16,5,11,0,0,0
2021,1,"01324",SF1,16,13,3,0,0,0
2021,1,"01324",SZ3,22,21,1,0,0,0
2021,1,"01326",LB1,30,23,6,0,1,0
2021,1,"01326",LB3,13,9,3,0,1,0
2021,1,"01326",SB1,15,12,3,0,0,0
2021,1,"01331",SA3,1,1,0,0,0,0
2021,1,"01341",SA1,8,4,4,0,0,0
2021,1,"01341",SA3,16,14,2,0,0,0
2021,1,"01342",SA1,15,11,4,0,0,0
2021,1,"01343",SA3,17,14,3,0,0,0
2021,1,"01350",SA1,8,6,1,0,1,0
2021,1,"01350",SA3,10,6,2,0,2,0
2021,1,"01375",SF3,20,18,2,0,0,0
2021,1,"01375",SZ1,22,17,3,0,2,0
2021,1,"01385",SA1,7,6,1,0,0,0
2021,1,"01385",SA3,21,20,1,0,0,0
2021,1,"01385",SF3,16,8,8,0,0,0
2021,1,"01387",EA1,7,7,0,0,0,0
2021,1,"01396",SZ1,26,25,1,0,0,0
2021,1,"01402",EA1,6,5,1,0,0,0
2021,1,"01402",SF1,15,13,2,0,0,0
2021,1,"01403",SA1,11,7,4,0,0,0
2021,1,"01403",SA3,9,5,4,0,0,0
2021,1,"01404",SZ1,20,17,3,0,0,0
2021,1,"01421",SA2,1,1,0,0,0,0
2021,1,"01423",SA1,10,8,2,0,0,0
2021,1,"01423",SA3,21,20,1,0,0,0
2021,1,"01424",SA1,13,12,0,0,1,0
2021,1,"01424",SA3,9,9,0,0,0,0
2021,1,"01425",SA1,8,7,1,0,0,0
2021,1,"01425",SA3,20,17,3,0,0,0
2021,1,"01426",SA1,8,7,1,0,0,0
2021,1,"01426",SA3,13,13,0,0,0,0
2021,1,"01431",SA1,7,7,0,0,0,0
2021,1,"01431",SA3,10,7,3,0,0,0
2021,1,"01433",SA1,19,16,3,0,0,0
2021,1,"01433",SA3,20,19,1,0,0,0
2021,1,"01434",SA1,9,9,0,0,0,0
2021,1,"01434",SA3,9,7,2,0,0,0
2021,1,"01435",SA1,17,15,2,0,0,0
2021,1,"01435",SA3,7,6,1,0,0,0
2021,1,"01439",SA1,18,15,3,0,0,0
2021,1,"01439",SA3,14,14,0,0,0,0
2021,1,"01451",SA1,6,5,1,0,0,0
2021,1,"01451",SA3,9,8,1,0,0,0
2021,1,"01452",SA1,38,37,1,0,0,0
2021,1,"01452",SA3,14,11,3,0,0,0
2021,1,"01453",GS1,29,24,4,0,1,0
2021,1,"01468",SA1,39,22,14,3,0,0
2021,1,"01468",SA3,36,19,13,3,1,0
2021,1,"01474",SA1,12,12,0,0,0,0
2021,1,"01474",SA3,9,8,1,0,0,0
2021,1,"01487",SA1,11,11,0,0,0,0
2021,1,"01487",SA3,9,8,1,0,0,0
2021,1,"01496",SA3,9,8,1,0,0,0
2021,1,"01500",SA2,2,2,0,0,0,0
2021,1,"01502",SA1,6,5,1,0,0,0
2021,1,"01513",SA1,4,2,2,0,0,0
2021,1,"01513",SA3,2,2,0,0,0,0
2021,1,"01514",SA3,4,4,0,0,0,0
2021,1,"01515",SA3,2,2,0,0,0,0
2021,1,"01516",EA1,26,22,3,0,1,0
2021,1,"01517",SA3,4,3,1,0,0,0
2021,1,"01520",LB1,57,39,13,4,1,0
2021,1,"01520",LB3,41,36,4,1,0,0
2021,1,"01521",SA3,22,15,7,0,0,0
2021,1,"01900",EA2,16,14,2,0,0,0
2021,1,"01901",EA2,6,6,0,0,0,0
2021,1,"02069",LB1,12,9,3,0,0,0
2021,1,"02104",SA1,17,12,5,0,0,0
2021,1,"02104",SA3,16,12,4,0,0,0
2021,1,"02104",SF1,20,13,7,0,0,0
2021,1,"02106",LB1,15,11,2,0,2,0
2021,1,"02106",LB3,25,25,0,0,0,0
2021,1,"02106",SA1,10,8,2,0,0,0
2021,1,"02106",SA3,11,9,1,0,1,0
2021,1,"02106",SB3,14,12,2,0,0,0
2021,1,"02106",SF3,27,18,9,0,0,0
2021,1,"02108",SZ1,21,20,1,0,0,0
2021,1,"02146",LB1,18,15,1,0,2,0
2021,1,"02146",LB3,28,28,0,0,0,0
2021,1,"02154",LB3,13,7,5,0,1,0
2021,1,"02156",SA1,34,21,9,3,1,0
2021,1,"02156",SA3,33,22,7,3,1,0
2021,1,"02156",SB3,23,20,3,0,0,0
2021,1,"02156",SF1,43,26,17,0,0,0
2021,1,"02157",SB1,33,31,1,0,1,0
2021,1,"02158",SB1,30,21,9,0,0,0
2021,1,"02160",SA1,11,9,2,0,0,0
2021,1,"02160",SA3,8,7,1,0,0,0
2021,1,"02213",AM1,35,32,3,0,0,0
2021,1,"02213",EA3,49,34,14,0,1,0
2021,1,"02213",LB1,41,34,3,0,4,0
2021,1,"02213",LB3,61,53,7,0,1,0
2021,1,"02217",SB1,29,25,3,0,1,0
2021,1,"02241",LB1,25,20,5,0,0,0
2021,1,"02241",LB3,21,20,1,0,0,0
2021,1,"02241",SB3,23,21,2,0,0,0
2021,1,"02243",SV1,23,22,0,0,1,0
2021,1,"02243",SV3,11,9,2,0,0,0
2021,1,"02244",SB3,41,37,4,0,0,0
2021,1,"02245",SB1,26,21,4,0,1,0
2021,1,"02248",LB1,40,35,1,0,4,0
2021,1,"02248",LB3,51,44,7,0,0,0
2021,1,"02248",SB3,16,16,0,0,0,0
2021,1,"02249",LB1,39,37,2,0,0,0
2021,1,"02256",SF3,10,10,0,0,0,0
2021,1,"02267",LB1,43,41,2,0,0,0
2021,1,"02267",LB3,21,19,2,0,0,0
2021,1,"02268",SP3,20,11,9,0,0,0
2021,1,"02269",SZ3,25,23,2,0,0,0
2021,1,"02314",LB1,17,13,3,0,0,1
2021,1,"02314",LB3,41,29,4,0,1,7
2021,1,"02315",LB1,30,26,4,0,0,0
2021,1,"02315",LB3,25,21,3,0,1,0
2021,1,"02316",SB1,24,23,1,0,0,0
2021,1,"02318",SB3,17,17,0,0,0,0
2021,1,"02319",LB1,19,19,0,0,0,0
2021,1,"02319",LB3,14,13,1,0,0,0
2021,1,"02319",SA1,20,13,6,1,0,0
2021,1,"02319",SA3,25,17,8,0,0,0
2021,1,"02319",SB1,29,23,5,0,1,0
2021,1,"02319",SF3,20,15,5,0,0,0
2021,1,"02320",LB1,7,7,0,0,0,0
2021,1,"02320",SB3,19,19,0,0,0,0
2021,1,"02322",LB1,35,33,1,0,1,0
2021,1,"02322",LB3,25,20,5,0,0,0
2021,1,"02358",SZ1,23,17,6,0,0,0
2021,1,"02360",SV1,15,11,1,2,1,0
2021,1,"02360",SV3,3,3,0,0,0,0
2021,1,"02422",SB3,24,24,0,0,0,0
2021,1,"02450",SA1,12,9,2,0,1,0
2021,1,"02450",SA3,11,8,2,0,1,0
2021,1,"02524",SB3,23,21,1,0,1,0
2021,1,"02525",LB1,11,8,2,0,1,0
2021,1,"02525",SB1,28,28,0,0,0,0
2021,1,"02525",SP1,14,12,2,0,0,0
2021,1,"02529",SZ3,24,21,2,0,1,0
2021,1,"02551",SV1,35,33,2,0,0,0
2021,1,"02551",SV3,16,16,0,0,0,0
2021,1,"02562",SV1,21,20,1,0,0,0
2021,1,"02562",SV3,12,10,2,0,0,0
2021,1,"02563",SA1,10,8,1,0,1,0
2021,1,"02563",SA3,17,13,4,0,0,0
2021,1,"02627",LB1,29,23,6,0,0,0
2021,1,"02627",SB1,4,3,1,0,0,0
2021,1,"02631",SF1,42,29,13,0,0,0
2021,1,"02638",SZ3,41,28,12,1,0,0
2021,1,"02639",SA1,35,20,11,4,0,0
2021,1,"02639",SA3,33,20,9,3,1,0
2021,1,"02641",SB3,43,33,8,2,0,0
2021,1,"02646",LB1,29,25,2,0,0,2
2021,1,"02646",LB3,23,21,1,0,0,1
2021,1,"02647",SB3,42,35,4,3,0,0
2021,1,"02648",SB1,31,26,5,0,0,0
2021,1,"02651",LB1,27,24,2,0,1,0
2021,1,"02651",LB3,22,21,1,0,0,0
2021,1,"02652",SV1,23,22,1,0,0,0
2021,1,"02652",SV3,16,15,0,0,1,0
2021,1,"02653",SB3,28,24,3,0,1,0
2021,1,"02657",SB1,6,6,0,0,0,0
2021,1,"02658",SB3,4,4,0,0,0,0
2021,1,"02667",SB1,30,26,2,0,2,0
2021,1,"02736",SB3,10,7,3,0,0,0
2021,1,"02737",SB1,43,25,17,0,1,0
2021,1,"02749",GE,19,13,2,0,0,4
2021,1,"02752",SZ1,26,23,2,0,1,0
2021,1,"02755",SZ3,22,18,3,0,1,0
2021,1,"02760",EA3,50,31,18,0,1,0
2021,1,"02762",LB1,56,46,10,0,0,0
2021,1,"02762",LB3,42,38,4,0,0,0
2021,1,"02763",LB1,62,49,12,0,1,0
2021,1,"02763",LB3,41,35,6,0,0,0
2021,1,"02764",LB1,27,23,2,0,2,0
2021,1,"02764",LB3,21,20,1,0,0,0
2021,1,"02765",LB1,53,41,11,1,0,0
2021,1,"02765",LB3,43,38,5,0,0,0
2021,1,"02766",LB1,30,28,0,0,2,0
2021,1,"02766",LB3,31,29,2,0,0,0
2021,1,"02767",LB1,33,26,4,0,3,0
2021,1,"02767",LB3,25,21,4,0,0,0
2021,1,"02768",LB1,24,20,4,0,0,0
2021,1,"02768",LB3,32,29,3,0,0,0
2021,1,"02769",LB1,27,22,3,0,2,0
2021,1,"02769",LB3,33,32,1,0,0,0
2021,1,"02770",LB1,25,22,3,0,0,0
2021,1,"02770",LB3,28,27,1,0,0,0
2021,1,"02771",LB1,29,24,4,0,1,0
2021,1,"02771",LB3,25,25,0,0,0,0
2021,1,"02772",LB1,25,23,1,0,1,0
2021,1,"02772",LB3,24,22,1,0,1,0
2021,1,"02773",LB1,33,31,0,0,2,0
2021,1,"02773",LB3,40,38,1,0,1,0
2021,1,"02774",LB1,18,16,2,0,0,0
2021,1,"02774",LB3,20,18,1,0,1,0
2021,1,"02790",LB3,15,11,4,0,0,0
2021,1,"03107",CC1,26,22,4,0,0,0
2021,1,"03205",CC3,36,29,7,0,0,0
2021,1,"03222",ED2,1,1,0,0,0,0
2021,1,"03223",ED2,1,1,0,0,0,0
2021,1,"03227",ED2,1,1,0,0,0,0
2021,1,"03228",ED2,1,1,0,0,0,0
2021,1,"03558",CC1,41,19,21,0,1,0
2021,1,"03561",CC3,15,11,4,0,0,0
2021,1,"03563",CC3,15,12,3,0,0,0
2021,1,"03565",CC1,16,11,5,0,0,0
2021,1,"03566",CC1,20,15,5,0,0,0
2021,1,"03569",CC1,46,20,24,1,1,0
2021,1,"03571",CC3,11,9,1,0,1,0
2021,1,"03574",CC1,24,15,6,0,3,0
2021,1,"03575",CC3,10,8,1,0,1,0
2021,1,"03579",CC1,15,15,0,0,0,0
2021,1,"03583",CC1,13,12,0,0,1,0
2021,1,"03586",CC3,10,10,0,0,0,0
2021,1,"03592",CC3,30,26,4,0,0,0
2021,1,"03594",CC3,17,16,1,0,0,0
2021,1,"03597",CC1,12,11,1,0,0,0
2021,1,"03599",CC1,45,19,24,0,2,0
2021,1,"03605",CC1,43,22,19,0,2,0
2021,1,"03606",CC3,25,18,7,0,0,0
2021,1,"03607",CC3,20,7,12,0,1,0
2021,1,"03608",CC3,23,16,6,1,0,0
2021,1,"03609",CC3,13,10,3,0,0,0
2021,1,"03610",CC1,17,9,7,0,1,0
2021,1,"03611",CC1,19,14,5,0,0,0
2021,1,"03612",CC1,21,19,2,0,0,0
2021,1,"03613",CC3,12,6,6,0,0,0
2021,1,"03614",CC3,8,5,2,0,1,0
2021,1,"03615",CC1,24,19,4,0,1,0
2021,1,"03616",CC1,21,19,2,0,0,0
2021,1,"03618",CC3,22,21,1,0,0,0
2021,1,"03619",CC3,18,18,0,0,0,0
2021,1,"03620",CC1,27,21,6,0,0,0
2021,1,"03621",CC1,11,11,0,0,0,0
2021,1,"03622",CC1,22,21,1,0,0,0
2021,1,"03626",CC3,3,3,0,0,0,0
2021,1,"03627",CC1,12,8,4,0,0,0
2021,1,"03628",CC1,28,24,4,0,0,0
2021,1,"04103",SF3,19,19,0,0,0,0
2021,1,"04104",SP1,19,14,3,0,2,0
2021,1,"04106",AD3,41,30,7,4,0,0
2021,1,"04106",SV1,37,33,3,0,1,0
2021,1,"04106",SV3,27,24,3,0,0,0
2021,1,"04109",CE1,25,13,12,0,0,0
2021,1,"04109",SI1,47,36,9,1,1,0
2021,1,"04111",CE1,18,11,7,0,0,0
2021,1,"04112",CE1,6,3,2,0,1,0
2021,1,"04116",CE1,44,25,18,1,0,0
2021,1,"04118",CE1,19,13,6,0,0,0
2021,1,"04119",CE1,20,10,10,0,0,0
2021,1,"04120",CE1,6,4,2,0,0,0
2021,1,"04120",HT2,1,1,0,0,0,0
2021,1,"04121",CE1,28,15,11,0,2,0
2021,1,"04122",AD1,33,17,14,1,1,0
2021,1,"04122",CE1,50,33,16,1,0,0
2021,1,"04123",CE1,25,23,1,0,1,0
2021,1,"04130",CE1,35,14,18,0,3,0
2021,1,"04132",SA1,13,13,0,0,0,0
2021,1,"04132",SA3,6,6,0,0,0,0
2021,1,"04133",CE1,6,5,0,0,1,0
2021,1,"04135",CE1,11,7,3,0,1,0
2021,1,"04138",CE1,45,33,11,0,1,0
2021,1,"04139",CE1,12,11,1,0,0,0
2021,1,"04140",CE1,18,12,6,0,0,0
2021,1,"04157",EA3,29,25,2,0,1,1
2021,1,"04160",GS1,25,17,6,0,2,0
2021,1,"04161",SZ3,33,29,3,0,1,0
2021,1,"04162",SI1,37,27,9,0,1,0
2021,1,"04163",AD1,36,19,15,0,2,0
2021,1,"04165",SV1,9,8,1,0,0,0
2021,1,"04165",SV3,6,6,0,0,0,0
2021,1,"04166",AD1,22,17,4,0,1,0
2021,1,"04167",SA1,15,13,1,0,1,0
2021,1,"04167",SA3,6,5,0,0,1,0
2021,1,"04167",SV1,9,7,2,0,0,0
2021,1,"04167",SV3,21,20,0,0,1,0
2021,1,"04168",EA3,11,9,2,0,0,0
2021,1,"04170",SF1,19,19,0,0,0,0
2021,1,"04171",CE1,21,16,4,0,1,0
2021,1,"04171",CE2,9,7,2,0,0,0
2021,1,"04172",CE1,21,21,0,0,0,0
2021,1,"04173",GS3,17,10,5,0,2,0
2021,1,"04180",AD1,31,22,7,0,2,0
2021,1,"04180",AD2,1,1,0,0,0,0
2021,1,"04180",GS1,21,13,6,0,2,0
2021,1,"04180",SZ1,11,8,3,0,0,0
2021,1,"04181",CE1,23,13,10,0,0,0
2021,1,"04184",CE1,11,7,4,0,0,0
2021,1,"04185",CE1,28,16,12,0,0,0
2021,1,"04187",CE1,10,7,3,0,0,0
2021,1,"04191",CE1,5,2,1,0,2,0
2021,1,"04192",CE1,14,11,3,0,0,0
2021,1,"04193",CE1,40,29,10,0,1,0
2021,1,"04193",SR1,37,28,9,0,0,0
2021,1,"04194",CE1,26,17,9,0,0,0
2021,1,"04196",AM1,5,5,0,0,0,0
2021,1,"04196",CE1,5,4,1,0,0,0
2021,1,"04197",CE1,25,21,4,0,0,0
2021,1,"04198",CE1,12,9,2,0,1,0
2021,1,"04202",AD1,37,24,11,0,2,0
2021,1,"04202",SI1,29,23,6,0,0,0
2021,1,"04203",SI1,23,12,11,0,0,0
2021,1,"04204",AD3,15,11,3,0,1,0
2021,1,"04205",AD3,18,12,5,0,1,0
2021,1,"04206",AD3,12,9,3,0,0,0
2021,1,"04207",AD1,34,21,12,1,0,0
2021,1,"04208",DAN,10,6,4,0,0,0
2021,1,"04208",E10,16,15,1,0,0,0
2021,1,"04208",E11,17,16,1,0,0,0
2021,1,"04208",E12,15,10,5,0,0,0
2021,1,"04208",E13,14,13,1,0,0,0
2021,1,"04208",E14,15,13,2,0,0,0
2021,1,"04208",E15,32,29,3,0,0,0
2021,1,"04208",ER1,12,8,4,0,0,0
2021,1,"04208",ER2,13,10,3,0,0,0
2021,1,"04208",ER3,3,3,0,0,0,0
2021,1,"04208",ER4,10,8,2,0,0,0
2021,1,"04208",ER5,15,13,2,0,0,0
2021,1,"04208",ER6,8,6,2,0,0,0
2021,1,"04208",ER7,8,6,2,0,0,0
2021,1,"04208",ER8,15,12,3,0,0,0
2021,1,"04208",ER9,15,11,4,0,0,0
2021,1,"04208",LE1,29,22,7,0,0,0
2021,1,"04208",NT1,4,2,2,0,0,0
2021,1,"04208",NT2,4,3,1,0,0,0
2021,1,"04208",NT3,4,2,1,0,1,0
2021,1,"04208",NT4,6,5,1,0,0,0
2021,1,"04208",NT5,9,6,3,0,0,0
2021,1,"04208",NT6,10,9,1,0,0,0
2021,1,"04208",NT7,7,7,0,0,0,0
2021,1,"04208",NT8,3,3,0,0,0,0
2021,1,"04208",NT9,3,2,1,0,0,0
2021,1,"04208",VL1,8,2,6,0,0,0
2021,1,"04208",VL2,11,7,4,0,0,0
2021,1,"04209",AD1,65,45,20,0,0,0
2021,1,"04210",AD3,17,10,6,0,1,0
2021,1,"04211",AD1,40,31,6,0,3,0
2021,1,"04212",AD3,18,15,3,0,0,0
2021,1,"04213",AD3,15,14,0,0,1,0
2021,1,"04214",AD3,20,14,4,0,2,0
2021,1,"04215",AD3,17,14,3,0,0,0
2021,1,"04216",AD1,37,22,14,0,1,0
2021,1,"04217",AD1,41,33,7,0,1,0
2021,1,"04218",AD1,42,29,13,0,0,0
2021,1,"04219",AD3,20,16,4,0,0,0
2021,1,"04221",AD1,10,10,0,0,0,0
2021,1,"04222",AD1,44,31,13,0,0,0
2021,1,"04231",SI1,19,16,3,0,0,0
2021,1,"04232",AD3,14,11,3,0,0,0
2021,1,"04233",AD3,27,15,11,0,1,0
2021,1,"04234",AD3,17,13,4,0,0,0
2021,1,"04235",SP1,13,12,1,0,0,0
2021,1,"04237",AD3,19,12,6,0,1,0
2021,1,"04240",SZ3,20,19,0,0,1,0
2021,1,"04241",CC1,40,21,17,0,2,0
2021,1,"04243",AD1,48,31,16,0,1,0
2021,1,"04246",AD1,39,31,8,0,0,0
2021,1,"04247",AD1,21,5,13,0,3,0
2021,1,"04249",SI1,35,20,14,0,1,0
2021,1,"04304",AM1,37,31,6,0,0,0
2021,1,"04304",HT1,44,31,9,3,1,0
2021,1,"04304",LC1,50,29,18,1,2,0
2021,1,"04304",LF1,47,27,19,0,1,0
2021,1,"04304",LM1,47,31,16,0,0,0
2021,1,"04304",LM3,36,21,12,3,0,0
2021,1,"04304",LQ1,45,27,17,1,0,0
2021,1,"04304",LQ3,46,32,14,0,0,0
2021,1,"04304",SR3,43,29,14,0,0,0
2021,1,"04309",AD3,46,35,9,2,0,0
2021,1,"04312",GS3,12,7,5,0,0,0
2021,1,"04316",GS3,16,10,6,0,0,0
2021,1,"04317",GS1,25,16,8,0,1,0
2021,1,"04339",LT1,22,14,8,0,0,0
2021,1,"04340",LT1,24,18,6,0,0,0
2021,1,"04341",HT1,46,29,16,0,1,0
2021,1,"04341",LB3,26,23,3,0,0,0
2021,1,"04341",LE1,15,13,2,0,0,0
2021,1,"04341",TU1,21,18,3,0,0,0
2021,1,"04341",TU2,49,32,17,0,0,0
2021,1,"04341",TU3,48,30,15,0,3,0
2021,1,"04341",TU4,45,34,11,0,0,0
2021,1,"04342",LT1,15,14,0,0,1,0
2021,1,"04343",LT1,36,30,5,0,1,0
2021,1,"04344",LT1,27,25,2,0,0,0
2021,1,"04348",LT1,34,30,4,0,0,0
2021,1,"04349",LT1,14,14,0,0,0,0
2021,1,"04350",LT1,11,8,3,0,0,0
2021,1,"04354",LT1,19,16,2,0,1,0
2021,1,"04360",LT1,14,11,3,0,0,0
2021,1,"04379",LP1,22,10,12,0,0,0
2021,1,"04404",SR1,17,12,4,0,1,0
2021,1,"04414",SR1,31,15,16,0,0,0
2021,1,"04420",SR1,29,19,9,0,1,0
2021,1,"04422",SR3,21,14,5,0,2,0
2021,1,"04427",SR3,32,26,5,0,1,0
2021,1,"04430",SR1,14,9,5,0,0,0
2021,1,"04438",GS3,14,9,4,0,1,0
2021,1,"04440",AD1,30,25,5,0,0,0
2021,1,"04450",AD3,39,32,6,1,0,0
2021,1,"04450",CE1,43,28,13,1,1,0
2021,1,"04450",SB3,27,21,4,0,2,0
2021,1,"04450",SR3,44,29,14,1,0,0
2021,1,"04460",LE1,39,28,10,1,0,0
2021,1,"04461",SF1,42,29,13,0,0,0
2021,1,"04461",SP3,19,13,6,0,0,0
2021,1,"04465",LE1,47,39,6,0,2,0
2021,1,"04466",SR1,7,3,4,0,0,0
2021,1,"04468",SR3,6,5,1,0,0,0
2021,1,"04468",SV1,21,19,2,0,0,0
2021,1,"04468",SV3,20,19,1,0,0,0
2021,1,"04470",SA1,18,12,5,0,1,0
2021,1,"04470",SA3,11,8,3,0,0,0
2021,1,"04473",SZ3,45,34,9,1,1,0
2021,1,"04477",SR3,8,1,6,0,1,0
2021,1,"04507",HT1,42,30,9,0,3,0
2021,1,"04508",AD1,24,19,5,0,0,0
2021,1,"04509",CE1,49,31,18,0,0,0
2021,1,"04521",HT1,31,26,5,0,0,0
2021,1,"04521",LT1,10,9,1,0,0,0
2021,1,"04521",SB3,43,34,9,0,0,0
2021,1,"04521",SR1,36,24,11,0,1,0
2021,1,"04526",GS3,13,8,4,0,1,0
2021,1,"04560",SV1,32,29,2,0,1,0
2021,1,"04560",SV3,25,21,4,0,0,0
2021,1,"04565",HT1,44,33,10,0,1,0
2021,1,"04566",HT1,44,33,10,0,1,0
2021,1,"04590",AD1,26,21,5,0,0,0
2021,1,"04592",HT1,35,20,15,0,0,0
2021,1,"04593",HT1,29,21,7,0,1,0
2021,1,"04595",HT1,50,41,8,0,1,0
2021,1,"04600",HT1,13,10,3,0,0,0
2021,1,"04627",HT1,36,28,7,0,1,0
2021,1,"04642",HT1,49,45,2,0,2,0
2021,1,"04645",HT1,5,2,3,0,0,0
2021,1,"04704",AD3,9,5,4,0,0,0
2021,1,"04704",CE1,4,3,1,0,0,0
2021,1,"04705",SA1,10,7,3,0,0,0
2021,1,"04705",SA3,8,6,2,0,0,0
2021,1,"04707",AD1,49,43,6,0,0,0
2021,1,"04713",SR3,49,29,19,1,0,0
2021,1,"04729",HT2,1,1,0,0,0,0
2021,1,"04730",SR1,7,6,1,0,0,0
2021,1,"04731",SR1,36,21,13,1,1,0
2021,1,"04732",SR3,16,14,2,0,0,0
2021,1,"04742",EA3,15,12,3,0,0,0
2021,1,"04743",SR3,46,32,4,0,0,10
2021,1,"04744",SR3,46,34,12,0,0,0
2021,1,"04745",SR1,5,4,1,0,0,0
2021,1,"04746",SR1,10,4,5,0,1,0
2021,1,"04747",SR3,15,12,2,0,1,0
2021,1,"04748",SR1,21,18,3,0,0,0
2021,1,"04749",SR1,10,7,3,0,0,0
2021,1,"04750",SR1,7,1,5,0,1,0
2021,1,"04751",SR3,10,9,1,0,0,0
2021,1,"04752",SR3,12,7,5,0,0,0
2021,1,"04753",SR3,10,6,3,0,1,0
2021,1,"04754",SR3,7,4,3,0,0,0
2021,1,"04755",SR1,14,8,4,0,2,0
2021,1,"04756",SR1,23,17,4,0,2,0
2021,1,"04759",SR1,21,14,6,0,1,0
2021,1,"04760",SR3,21,15,6,0,0,0
2021,1,"04761",SR1,12,6,5,0,1,0
2021,1,"04770",SR1,28,20,8,0,0,0
2021,1,"04774",SR3,11,6,5,0,0,0
2021,1,"04776",SR1,18,11,6,0,1,0
2021,1,"04781",HT1,12,9,3,0,0,0
2021,1,"04782",SZ3,43,31,11,1,0,0
2021,1,"04785",HT1,25,18,6,0,1,0
2021,1,"04787",HT1,27,23,4,0,0,0
2021,1,"04788",GS1,35,24,10,1,0,0
2021,1,"04793",HT1,45,33,10,0,2,0
2021,1,"04796",HT1,16,16,0,0,0,0
2021,1,"04797",HT1,18,18,0,0,0,0
2021,1,"04798",HT1,26,21,5,0,0,0
2021,1,"04799",HT1,21,15,6,0,0,0
2021,1,"04800",HT1,23,18,5,0,0,0
2021,1,"04801",HT1,20,14,5,0,1,0
2021,1,"04802",HT1,31,15,4,0,0,12
2021,1,"04803",HT1,23,9,12,0,2,0
2021,1,"04806",HT1,7,5,1,0,1,0
2021,1,"04808",HT1,18,12,5,0,1,0
2021,1,"04816",HT1,16,12,4,0,0,0
2021,1,"04827",HT1,18,15,3,0,0,0
2021,1,"04830",HT1,14,12,2,0,0,0
2021,1,"04831",HT1,14,8,6,0,0,0
2021,1,"04836",HT1,30,21,8,0,1,0
2021,1,"04837",HT1,21,15,5,0,1,0
2021,1,"04838",HT1,5,4,1,0,0,0
2021,1,"04842",HT1,16,9,7,0,0,0
2021,1,"04864",LT1,11,6,5,0,0,0
2021,1,"04865",AM1,25,22,3,0,0,0
2021,1,"04871",LT1,51,40,10,1,0,0
2021,1,"04872",LT1,51,38,11,1,1,0
2021,1,"04873",LT1,52,40,10,0,2,0
2021,1,"04874",LT1,50,40,8,1,1,0
2021,1,"04875",LT1,21,19,2,0,0,0
2021,1,"04876",LT1,26,22,3,0,1,0
2021,1,"04877",LT1,28,24,2,0,2,0
2021,1,"04878",LT1,29,27,0,0,2,0
2021,1,"04879",LT1,20,16,4,0,0,0
2021,1,"04880",LT1,50,43,6,0,1,0
2021,1,"04881",LT1,21,15,6,0,0,0
2021,1,"04882",LT1,11,7,4,0,0,0
2021,1,"04883",LT1,33,28,4,0,1,0
2021,1,"04886",LT1,30,26,3,0,1,0
2021,1,"04887",LT1,34,27,6,0,1,0
2021,1,"04888",LT1,23,20,2,0,1,0
2021,1,"04889",LT1,25,18,6,0,1,0
2021,1,"04890",LT1,24,15,8,0,1,0
2021,1,"04900",CC1,41,19,20,0,2,0
2021,1,"04905",LT1,27,21,6,0,0,0
2021,1,"04909",LT1,30,22,7,0,1,0
2021,1,"04910",LT1,21,14,5,0,2,0
2021,1,"04912",LT1,9,7,2,0,0,0
2021,1,"04913",LT1,14,12,2,0,0,0
2021,1,"04928",LT1,8,4,4,0,0,0
2021,1,"04930",LT1,7,4,2,0,1,0
2021,1,"04933",LT1,17,14,2,0,1,0
2021,1,"04934",SR3,20,15,5,0,0,0
2021,1,"05111",LP3,6,1,5,0,0,0
2021,1,"05116",LP3,20,16,4,0,0,0
2021,1,"05124",LE1,23,18,5,0,0,0
2021,1,"05126",LE1,24,16,5,0,3,0
2021,1,"05127",LE1,34,22,12,0,0,0
2021,1,"05137",LB1,60,40,16,3,1,0
2021,1,"05137",LB3,41,36,5,0,0,0
2021,1,"05137",LT1,50,38,9,3,0,0
2021,1,"05139",LC1,41,27,10,3,1,0
2021,1,"05139",LE1,44,25,17,2,0,0
2021,1,"05139",LF3,45,29,16,0,0,0
2021,1,"05139",LM1,48,27,21,0,0,0
2021,1,"05139",LM3,34,18,12,4,0,0
2021,1,"05140",LE1,26,24,2,0,0,0
2021,1,"05140",LM1,2,0,0,0,2,0
2021,1,"05140",TU1,27,23,3,0,0,1
2021,1,"05145",HT1,38,30,7,0,1,0
2021,1,"05145",LC1,26,20,6,0,0,0
2021,1,"05145",LE1,28,20,3,0,5,0
2021,1,"05145",LF3,21,15,5,0,1,0
2021,1,"05145",LM1,13,8,4,0,1,0
2021,1,"05145",LM3,13,12,1,0,0,0
